graph_id,src,dst,ef_0
BACE_133,1,0,1.0
BACE_133,1,2,1.5
BACE_133,2,1,1.5
BACE_133,2,3,1.5
BACE_133,3,2,1.5
BACE_133,3,4,1.5
BACE_133,4,3,1.5
BACE_133,4,5,1.5
BACE_133,5,4,1.5
BACE_133,5,6,1.5
BACE_133,6,5,1.5
BACE_133,6,7,1.0
BACE_133,7,6,1.0
BACE_133,7,8,1.5
BACE_133,8,7,1.5
BACE_133,8,9,1.5
BACE_133,9,8,1.5
BACE_133,9,10,1.5
BACE_133,10,9,1.5
BACE_133,10,11,1.0
BACE_133,11,10,1.0
BACE_133,11,12,1.5
BACE_133,12,11,1.5
BACE_133,12,13,1.5
BACE_133,13,12,1.5
BACE_133,13,14,1.5
BACE_133,14,13,1.5
BACE_133,14,15,1.0
BACE_133,15,14,1.0
BACE_133,15,16,1.0
BACE_133,16,15,1.0
BACE_133,16,17,1.0
BACE_133,17,16,1.0
BACE_133,17,18,1.0
BACE_133,18,17,1.0
BACE_133,14,19,1.5
BACE_133,19,14,1.5
BACE_133,19,20,1.5
BACE_133,20,19,1.5
BACE_133,10,21,1.5
BACE_133,21,10,1.5
BACE_133,21,22,1.0
BACE_133,22,21,1.0
BACE_133,22,23,1.0
BACE_133,23,22,1.0
BACE_133,23,24,2.0
BACE_133,24,23,2.0
BACE_133,23,25,1.0
BACE_133,25,23,1.0
BACE_133,25,26,1.0
BACE_133,26,25,1.0
BACE_133,26,27,2.0
BACE_133,27,26,2.0
BACE_133,26,28,1.0
BACE_133,28,26,1.0
BACE_133,6,1,1.5
BACE_133,1,6,1.5
BACE_133,21,7,1.5
BACE_133,7,21,1.5
BACE_133,20,11,1.5
BACE_133,11,20,1.5
BACE_252,0,1,1.0
BACE_252,1,0,1.0
BACE_252,1,2,1.5
BACE_252,2,1,1.5
BACE_252,2,3,1.5
BACE_252,3,2,1.5
BACE_252,3,4,1.5
BACE_252,4,3,1.5
BACE_252,4,5,1.0
BACE_252,5,4,1.0
BACE_252,5,6,1.0
BACE_252,6,5,1.0
BACE_252,6,7,2.0
BACE_252,7,6,2.0
BACE_252,6,8,1.0
BACE_252,8,6,1.0
BACE_252,8,9,1.0
BACE_252,9,8,1.0
BACE_252,9,10,1.0
BACE_252,10,9,1.0
BACE_252,10,11,1.0
BACE_252,11,10,1.0
BACE_252,10,12,1.0
BACE_252,12,10,1.0
BACE_252,12,13,1.0
BACE_252,13,12,1.0
BACE_252,13,14,1.0
BACE_252,14,13,1.0
BACE_252,14,15,2.0
BACE_252,15,14,2.0
BACE_252,14,16,1.0
BACE_252,16,14,1.0
BACE_252,16,17,1.5
BACE_252,17,16,1.5
BACE_252,17,18,1.5
BACE_252,18,17,1.5
BACE_252,18,19,1.5
BACE_252,19,18,1.5
BACE_252,19,20,1.5
BACE_252,20,19,1.5
BACE_252,20,21,1.5
BACE_252,21,20,1.5
BACE_252,18,22,1.0
BACE_252,22,18,1.0
BACE_252,22,23,2.0
BACE_252,23,22,2.0
BACE_252,22,24,1.0
BACE_252,24,22,1.0
BACE_252,24,25,1.0
BACE_252,25,24,1.0
BACE_252,25,26,1.0
BACE_252,26,25,1.0
BACE_252,26,27,1.0
BACE_252,27,26,1.0
BACE_252,24,28,1.0
BACE_252,28,24,1.0
BACE_252,28,29,1.0
BACE_252,29,28,1.0
BACE_252,29,30,1.0
BACE_252,30,29,1.0
BACE_252,12,31,1.0
BACE_252,31,12,1.0
BACE_252,31,32,1.0
BACE_252,32,31,1.0
BACE_252,32,33,1.5
BACE_252,33,32,1.5
BACE_252,33,34,1.5
BACE_252,34,33,1.5
BACE_252,34,35,1.5
BACE_252,35,34,1.5
BACE_252,35,36,1.5
BACE_252,36,35,1.5
BACE_252,36,37,1.5
BACE_252,37,36,1.5
BACE_252,8,38,1.0
BACE_252,38,8,1.0
BACE_252,4,39,1.5
BACE_252,39,4,1.5
BACE_252,39,40,1.5
BACE_252,40,39,1.5
BACE_252,40,1,1.5
BACE_252,1,40,1.5
BACE_252,21,16,1.5
BACE_252,16,21,1.5
BACE_252,37,32,1.5
BACE_252,32,37,1.5
BACE_412,0,1,1.0
BACE_412,1,0,1.0
BACE_412,1,2,1.5
BACE_412,2,1,1.5
BACE_412,2,3,1.5
BACE_412,3,2,1.5
BACE_412,3,4,1.5
BACE_412,4,3,1.5
BACE_412,4,5,1.5
BACE_412,5,4,1.5
BACE_412,5,6,1.5
BACE_412,6,5,1.5
BACE_412,6,7,1.0
BACE_412,7,6,1.0
BACE_412,7,8,1.5
BACE_412,8,7,1.5
BACE_412,8,9,1.5
BACE_412,9,8,1.5
BACE_412,9,10,1.5
BACE_412,10,9,1.5
BACE_412,10,11,1.5
BACE_412,11,10,1.5
BACE_412,11,12,1.5
BACE_412,12,11,1.5
BACE_412,9,13,1.0
BACE_412,13,9,1.0
BACE_412,13,14,1.0
BACE_412,14,13,1.0
BACE_412,14,15,2.0
BACE_412,15,14,2.0
BACE_412,15,16,1.0
BACE_412,16,15,1.0
BACE_412,15,17,1.0
BACE_412,17,15,1.0
BACE_412,17,18,1.0
BACE_412,18,17,1.0
BACE_412,17,19,1.0
BACE_412,19,17,1.0
BACE_412,19,20,2.0
BACE_412,20,19,2.0
BACE_412,13,21,1.0
BACE_412,21,13,1.0
BACE_412,21,22,1.5
BACE_412,22,21,1.5
BACE_412,22,23,1.5
BACE_412,23,22,1.5
BACE_412,23,24,1.5
BACE_412,24,23,1.5
BACE_412,24,25,1.5
BACE_412,25,24,1.5
BACE_412,23,26,1.0
BACE_412,26,23,1.0
BACE_412,26,27,1.0
BACE_412,27,26,1.0
BACE_412,6,1,1.5
BACE_412,1,6,1.5
BACE_412,12,7,1.5
BACE_412,7,12,1.5
BACE_412,19,13,1.0
BACE_412,13,19,1.0
BACE_412,25,21,1.5
BACE_412,21,25,1.5
BACE_1052,0,1,1.0
BACE_1052,1,0,1.0
BACE_1052,1,2,1.5
BACE_1052,2,1,1.5
BACE_1052,2,3,1.5
BACE_1052,3,2,1.5
BACE_1052,3,4,1.5
BACE_1052,4,3,1.5
BACE_1052,4,5,1.5
BACE_1052,5,4,1.5
BACE_1052,5,6,1.5
BACE_1052,6,5,1.5
BACE_1052,6,7,2.0
BACE_1052,7,6,2.0
BACE_1052,4,8,1.0
BACE_1052,8,4,1.0
BACE_1052,8,9,1.0
BACE_1052,9,8,1.0
BACE_1052,9,10,1.0
BACE_1052,10,9,1.0
BACE_1052,10,11,2.0
BACE_1052,11,10,2.0
BACE_1052,11,12,1.0
BACE_1052,12,11,1.0
BACE_1052,12,13,1.0
BACE_1052,13,12,1.0
BACE_1052,13,14,1.0
BACE_1052,14,13,1.0
BACE_1052,14,15,1.5
BACE_1052,15,14,1.5
BACE_1052,15,16,1.5
BACE_1052,16,15,1.5
BACE_1052,16,17,1.5
BACE_1052,17,16,1.5
BACE_1052,17,18,1.5
BACE_1052,18,17,1.5
BACE_1052,18,19,1.0
BACE_1052,19,18,1.0
BACE_1052,18,20,1.5
BACE_1052,20,18,1.5
BACE_1052,12,21,1.0
BACE_1052,21,12,1.0
BACE_1052,12,22,1.0
BACE_1052,22,12,1.0
BACE_1052,8,23,1.0
BACE_1052,23,8,1.0
BACE_1052,23,24,1.0
BACE_1052,24,23,1.0
BACE_1052,24,25,1.5
BACE_1052,25,24,1.5
BACE_1052,25,26,1.5
BACE_1052,26,25,1.5
BACE_1052,26,27,1.5
BACE_1052,27,26,1.5
BACE_1052,27,28,1.5
BACE_1052,28,27,1.5
BACE_1052,28,29,1.5
BACE_1052,29,28,1.5
BACE_1052,6,1,1.5
BACE_1052,1,6,1.5
BACE_1052,15,10,1.0
BACE_1052,10,15,1.0
BACE_1052,29,24,1.5
BACE_1052,24,29,1.5
BACE_1052,20,14,1.5
BACE_1052,14,20,1.5
BACE_1329,0,1,1.0
BACE_1329,1,0,1.0
BACE_1329,1,2,1.0
BACE_1329,2,1,1.0
BACE_1329,2,3,1.0
BACE_1329,3,2,1.0
BACE_1329,3,4,2.0
BACE_1329,4,3,2.0
BACE_1329,4,5,1.0
BACE_1329,5,4,1.0
BACE_1329,2,6,1.0
BACE_1329,6,2,1.0
BACE_1329,6,7,1.5
BACE_1329,7,6,1.5
BACE_1329,7,8,1.5
BACE_1329,8,7,1.5
BACE_1329,8,9,1.5
BACE_1329,9,8,1.5
BACE_1329,9,10,1.5
BACE_1329,10,9,1.5
BACE_1329,10,11,1.5
BACE_1329,11,10,1.5
BACE_1329,8,12,1.0
BACE_1329,12,8,1.0
BACE_1329,12,13,1.5
BACE_1329,13,12,1.5
BACE_1329,13,14,1.5
BACE_1329,14,13,1.5
BACE_1329,14,15,1.5
BACE_1329,15,14,1.5
BACE_1329,15,16,1.5
BACE_1329,16,15,1.5
BACE_1329,16,17,1.5
BACE_1329,17,16,1.5
BACE_1329,2,18,1.0
BACE_1329,18,2,1.0
BACE_1329,18,19,1.5
BACE_1329,19,18,1.5
BACE_1329,19,20,1.5
BACE_1329,20,19,1.5
BACE_1329,20,21,1.5
BACE_1329,21,20,1.5
BACE_1329,21,22,1.0
BACE_1329,22,21,1.0
BACE_1329,22,23,1.0
BACE_1329,23,22,1.0
BACE_1329,21,24,1.5
BACE_1329,24,21,1.5
BACE_1329,24,25,1.5
BACE_1329,25,24,1.5
BACE_1329,4,0,1.0
BACE_1329,0,4,1.0
BACE_1329,11,6,1.5
BACE_1329,6,11,1.5
BACE_1329,17,12,1.5
BACE_1329,12,17,1.5
BACE_1329,25,18,1.5
BACE_1329,18,25,1.5
BACE_1306,0,1,2.0
BACE_1306,1,0,2.0
BACE_1306,1,2,1.0
BACE_1306,2,1,1.0
BACE_1306,1,3,1.0
BACE_1306,3,1,1.0
BACE_1306,3,4,1.0
BACE_1306,4,3,1.0
BACE_1306,4,5,1.0
BACE_1306,5,4,1.0
BACE_1306,5,6,2.0
BACE_1306,6,5,2.0
BACE_1306,6,7,1.0
BACE_1306,7,6,1.0
BACE_1306,7,8,1.0
BACE_1306,8,7,1.0
BACE_1306,8,9,1.0
BACE_1306,9,8,1.0
BACE_1306,9,10,1.5
BACE_1306,10,9,1.5
BACE_1306,10,11,1.5
BACE_1306,11,10,1.5
BACE_1306,11,12,1.5
BACE_1306,12,11,1.5
BACE_1306,12,13,1.5
BACE_1306,13,12,1.5
BACE_1306,13,14,1.5
BACE_1306,14,13,1.5
BACE_1306,13,15,1.0
BACE_1306,15,13,1.0
BACE_1306,7,16,1.0
BACE_1306,16,7,1.0
BACE_1306,7,17,1.0
BACE_1306,17,7,1.0
BACE_1306,3,18,1.0
BACE_1306,18,3,1.0
BACE_1306,18,19,1.0
BACE_1306,19,18,1.0
BACE_1306,19,20,1.5
BACE_1306,20,19,1.5
BACE_1306,20,21,1.5
BACE_1306,21,20,1.5
BACE_1306,21,22,1.5
BACE_1306,22,21,1.5
BACE_1306,22,23,1.5
BACE_1306,23,22,1.5
BACE_1306,23,24,1.5
BACE_1306,24,23,1.5
BACE_1306,10,5,1.0
BACE_1306,5,10,1.0
BACE_1306,24,19,1.5
BACE_1306,19,24,1.5
BACE_1306,14,9,1.5
BACE_1306,9,14,1.5
BACE_479,0,1,1.0
BACE_479,1,0,1.0
BACE_479,1,2,1.5
BACE_479,2,1,1.5
BACE_479,2,3,1.5
BACE_479,3,2,1.5
BACE_479,3,4,1.5
BACE_479,4,3,1.5
BACE_479,4,5,1.5
BACE_479,5,4,1.5
BACE_479,5,6,1.5
BACE_479,6,5,1.5
BACE_479,6,7,1.0
BACE_479,7,6,1.0
BACE_479,7,8,1.0
BACE_479,8,7,1.0
BACE_479,8,9,1.0
BACE_479,9,8,1.0
BACE_479,9,10,1.0
BACE_479,10,9,1.0
BACE_479,10,11,1.0
BACE_479,11,10,1.0
BACE_479,10,12,1.0
BACE_479,12,10,1.0
BACE_479,12,13,1.0
BACE_479,13,12,1.0
BACE_479,13,14,1.0
BACE_479,14,13,1.0
BACE_479,14,15,2.0
BACE_479,15,14,2.0
BACE_479,14,16,1.0
BACE_479,16,14,1.0
BACE_479,12,17,1.0
BACE_479,17,12,1.0
BACE_479,17,18,1.0
BACE_479,18,17,1.0
BACE_479,18,19,1.5
BACE_479,19,18,1.5
BACE_479,19,20,1.5
BACE_479,20,19,1.5
BACE_479,20,21,1.0
BACE_479,21,20,1.0
BACE_479,21,22,1.0
BACE_479,22,21,1.0
BACE_479,20,23,1.5
BACE_479,23,20,1.5
BACE_479,23,24,1.0
BACE_479,24,23,1.0
BACE_479,24,25,1.0
BACE_479,25,24,1.0
BACE_479,23,26,1.5
BACE_479,26,23,1.5
BACE_479,26,27,1.5
BACE_479,27,26,1.5
BACE_479,7,28,1.0
BACE_479,28,7,1.0
BACE_479,28,29,1.0
BACE_479,29,28,1.0
BACE_479,29,30,1.0
BACE_479,30,29,1.0
BACE_479,30,31,1.0
BACE_479,31,30,1.0
BACE_479,31,32,1.0
BACE_479,32,31,1.0
BACE_479,4,33,1.0
BACE_479,33,4,1.0
BACE_479,33,34,1.0
BACE_479,34,33,1.0
BACE_479,34,35,1.0
BACE_479,35,34,1.0
BACE_479,34,36,1.0
BACE_479,36,34,1.0
BACE_479,34,37,1.0
BACE_479,37,34,1.0
BACE_479,29,0,1.0
BACE_479,0,29,1.0
BACE_479,6,1,1.5
BACE_479,1,6,1.5
BACE_479,27,18,1.5
BACE_479,18,27,1.5
BACE_479,32,29,1.0
BACE_479,29,32,1.0
BACE_1481,0,1,1.0
BACE_1481,1,0,1.0
BACE_1481,1,2,1.0
BACE_1481,2,1,1.0
BACE_1481,1,3,1.0
BACE_1481,3,1,1.0
BACE_1481,0,4,1.0
BACE_1481,4,0,1.0
BACE_1481,4,5,1.5
BACE_1481,5,4,1.5
BACE_1481,5,6,1.5
BACE_1481,6,5,1.5
BACE_1481,6,7,1.5
BACE_1481,7,6,1.5
BACE_1481,7,8,1.5
BACE_1481,8,7,1.5
BACE_1481,8,9,1.5
BACE_1481,9,8,1.5
BACE_1481,6,10,1.0
BACE_1481,10,6,1.0
BACE_1481,10,11,1.5
BACE_1481,11,10,1.5
BACE_1481,11,12,1.5
BACE_1481,12,11,1.5
BACE_1481,12,13,1.5
BACE_1481,13,12,1.5
BACE_1481,13,14,1.5
BACE_1481,14,13,1.5
BACE_1481,14,15,1.5
BACE_1481,15,14,1.5
BACE_1481,13,16,1.0
BACE_1481,16,13,1.0
BACE_1481,16,17,1.0
BACE_1481,17,16,1.0
BACE_1481,17,18,1.0
BACE_1481,18,17,1.0
BACE_1481,18,19,1.0
BACE_1481,19,18,1.0
BACE_1481,19,20,1.5
BACE_1481,20,19,1.5
BACE_1481,20,21,1.5
BACE_1481,21,20,1.5
BACE_1481,21,22,1.0
BACE_1481,22,21,1.0
BACE_1481,21,23,1.5
BACE_1481,23,21,1.5
BACE_1481,23,24,1.0
BACE_1481,24,23,1.0
BACE_1481,23,25,1.5
BACE_1481,25,23,1.5
BACE_1481,25,26,2.0
BACE_1481,26,25,2.0
BACE_1481,25,27,1.5
BACE_1481,27,25,1.5
BACE_1481,9,4,1.5
BACE_1481,4,9,1.5
BACE_1481,15,10,1.5
BACE_1481,10,15,1.5
BACE_1481,18,16,1.0
BACE_1481,16,18,1.0
BACE_1481,19,27,1.5
BACE_1481,27,19,1.5
BACE_1275,0,1,1.0
BACE_1275,1,0,1.0
BACE_1275,1,2,1.0
BACE_1275,2,1,1.0
BACE_1275,2,3,1.0
BACE_1275,3,2,1.0
BACE_1275,3,4,2.0
BACE_1275,4,3,2.0
BACE_1275,4,5,1.0
BACE_1275,5,4,1.0
BACE_1275,2,6,1.0
BACE_1275,6,2,1.0
BACE_1275,6,7,1.5
BACE_1275,7,6,1.5
BACE_1275,7,8,1.5
BACE_1275,8,7,1.5
BACE_1275,8,9,1.5
BACE_1275,9,8,1.5
BACE_1275,9,10,1.5
BACE_1275,10,9,1.5
BACE_1275,10,11,1.5
BACE_1275,11,10,1.5
BACE_1275,11,12,1.0
BACE_1275,12,11,1.0
BACE_1275,12,13,1.0
BACE_1275,13,12,1.0
BACE_1275,13,14,1.5
BACE_1275,14,13,1.5
BACE_1275,14,15,1.5
BACE_1275,15,14,1.5
BACE_1275,15,16,1.5
BACE_1275,16,15,1.5
BACE_1275,16,17,1.0
BACE_1275,17,16,1.0
BACE_1275,17,18,1.0
BACE_1275,18,17,1.0
BACE_1275,16,19,1.5
BACE_1275,19,16,1.5
BACE_1275,19,20,1.5
BACE_1275,20,19,1.5
BACE_1275,8,21,1.0
BACE_1275,21,8,1.0
BACE_1275,21,22,1.5
BACE_1275,22,21,1.5
BACE_1275,22,23,1.5
BACE_1275,23,22,1.5
BACE_1275,23,24,1.5
BACE_1275,24,23,1.5
BACE_1275,24,25,1.5
BACE_1275,25,24,1.5
BACE_1275,25,26,1.5
BACE_1275,26,25,1.5
BACE_1275,4,0,1.0
BACE_1275,0,4,1.0
BACE_1275,11,6,1.5
BACE_1275,6,11,1.5
BACE_1275,20,13,1.5
BACE_1275,13,20,1.5
BACE_1275,26,21,1.5
BACE_1275,21,26,1.5
BACE_1275,14,2,1.0
BACE_1275,2,14,1.0
BACE_32,0,1,1.5
BACE_32,1,0,1.5
BACE_32,1,2,1.5
BACE_32,2,1,1.5
BACE_32,2,3,1.5
BACE_32,3,2,1.5
BACE_32,3,4,1.5
BACE_32,4,3,1.5
BACE_32,2,5,1.0
BACE_32,5,2,1.0
BACE_32,5,6,1.0
BACE_32,6,5,1.0
BACE_32,6,7,1.0
BACE_32,7,6,1.0
BACE_32,7,8,1.0
BACE_32,8,7,1.0
BACE_32,8,9,2.0
BACE_32,9,8,2.0
BACE_32,8,10,1.0
BACE_32,10,8,1.0
BACE_32,10,11,1.5
BACE_32,11,10,1.5
BACE_32,11,12,1.5
BACE_32,12,11,1.5
BACE_32,12,13,1.5
BACE_32,13,12,1.5
BACE_32,13,14,1.5
BACE_32,14,13,1.5
BACE_32,14,15,1.0
BACE_32,15,14,1.0
BACE_32,15,16,1.0
BACE_32,16,15,1.0
BACE_32,16,17,1.0
BACE_32,17,16,1.0
BACE_32,17,18,1.0
BACE_32,18,17,1.0
BACE_32,18,19,1.0
BACE_32,19,18,1.0
BACE_32,19,20,1.0
BACE_32,20,19,1.0
BACE_32,14,21,1.5
BACE_32,21,14,1.5
BACE_32,12,22,1.0
BACE_32,22,12,1.0
BACE_32,22,23,1.0
BACE_32,23,22,1.0
BACE_32,23,24,2.0
BACE_32,24,23,2.0
BACE_32,23,25,2.0
BACE_32,25,23,2.0
BACE_32,23,26,1.0
BACE_32,26,23,1.0
BACE_32,22,27,1.0
BACE_32,27,22,1.0
BACE_32,6,28,1.0
BACE_32,28,6,1.0
BACE_32,28,29,1.0
BACE_32,29,28,1.0
BACE_32,28,30,1.0
BACE_32,30,28,1.0
BACE_32,30,31,1.0
BACE_32,31,30,1.0
BACE_32,31,32,1.0
BACE_32,32,31,1.0
BACE_32,32,33,1.0
BACE_32,33,32,1.0
BACE_32,4,0,1.5
BACE_32,0,4,1.5
BACE_32,21,10,1.5
BACE_32,10,21,1.5
BACE_32,19,17,1.0
BACE_32,17,19,1.0
BACE_251,0,1,1.0
BACE_251,1,0,1.0
BACE_251,1,2,1.0
BACE_251,2,1,1.0
BACE_251,2,3,1.0
BACE_251,3,2,1.0
BACE_251,3,4,1.0
BACE_251,4,3,1.0
BACE_251,4,5,1.0
BACE_251,5,4,1.0
BACE_251,5,6,1.0
BACE_251,6,5,1.0
BACE_251,6,7,1.0
BACE_251,7,6,1.0
BACE_251,7,8,1.0
BACE_251,8,7,1.0
BACE_251,8,9,2.0
BACE_251,9,8,2.0
BACE_251,8,10,1.0
BACE_251,10,8,1.0
BACE_251,10,11,1.0
BACE_251,11,10,1.0
BACE_251,11,12,1.0
BACE_251,12,11,1.0
BACE_251,12,13,1.0
BACE_251,13,12,1.0
BACE_251,13,14,2.0
BACE_251,14,13,2.0
BACE_251,13,15,1.0
BACE_251,15,13,1.0
BACE_251,15,16,1.0
BACE_251,16,15,1.0
BACE_251,16,17,1.0
BACE_251,17,16,1.0
BACE_251,17,18,2.0
BACE_251,18,17,2.0
BACE_251,15,19,1.0
BACE_251,19,15,1.0
BACE_251,19,20,1.0
BACE_251,20,19,1.0
BACE_251,19,21,1.0
BACE_251,21,19,1.0
BACE_251,11,22,1.0
BACE_251,22,11,1.0
BACE_251,22,23,2.0
BACE_251,23,22,2.0
BACE_251,22,24,1.0
BACE_251,24,22,1.0
BACE_251,24,25,1.0
BACE_251,25,24,1.0
BACE_251,25,26,1.0
BACE_251,26,25,1.0
BACE_251,26,27,1.0
BACE_251,27,26,1.0
BACE_251,26,28,1.0
BACE_251,28,26,1.0
BACE_251,28,29,1.0
BACE_251,29,28,1.0
BACE_251,29,30,1.0
BACE_251,30,29,1.0
BACE_251,30,31,2.0
BACE_251,31,30,2.0
BACE_251,30,32,1.0
BACE_251,32,30,1.0
BACE_251,32,33,1.0
BACE_251,33,32,1.0
BACE_251,33,34,1.0
BACE_251,34,33,1.0
BACE_251,34,35,1.0
BACE_251,35,34,1.0
BACE_251,34,36,1.0
BACE_251,36,34,1.0
BACE_251,33,37,1.0
BACE_251,37,33,1.0
BACE_251,37,38,2.0
BACE_251,38,37,2.0
BACE_251,37,39,1.0
BACE_251,39,37,1.0
BACE_251,39,40,1.0
BACE_251,40,39,1.0
BACE_251,40,41,1.0
BACE_251,41,40,1.0
BACE_251,41,42,1.5
BACE_251,42,41,1.5
BACE_251,42,43,1.5
BACE_251,43,42,1.5
BACE_251,43,44,1.5
BACE_251,44,43,1.5
BACE_251,44,45,1.5
BACE_251,45,44,1.5
BACE_251,45,46,1.5
BACE_251,46,45,1.5
BACE_251,29,47,1.0
BACE_251,47,29,1.0
BACE_251,25,48,1.0
BACE_251,48,25,1.0
BACE_251,48,49,1.0
BACE_251,49,48,1.0
BACE_251,49,50,1.0
BACE_251,50,49,1.0
BACE_251,49,51,1.0
BACE_251,51,49,1.0
BACE_251,17,0,1.0
BACE_251,0,17,1.0
BACE_251,46,41,1.5
BACE_251,41,46,1.5
BACE_17,0,1,1.0
BACE_17,1,0,1.0
BACE_17,1,2,1.5
BACE_17,2,1,1.5
BACE_17,2,3,1.5
BACE_17,3,2,1.5
BACE_17,3,4,1.5
BACE_17,4,3,1.5
BACE_17,4,5,1.5
BACE_17,5,4,1.5
BACE_17,5,6,1.0
BACE_17,6,5,1.0
BACE_17,5,7,1.5
BACE_17,7,5,1.5
BACE_17,3,8,1.0
BACE_17,8,3,1.0
BACE_17,8,9,1.0
BACE_17,9,8,1.0
BACE_17,9,10,1.0
BACE_17,10,9,1.0
BACE_17,10,11,1.0
BACE_17,11,10,1.0
BACE_17,11,12,2.0
BACE_17,12,11,2.0
BACE_17,11,13,1.0
BACE_17,13,11,1.0
BACE_17,13,14,1.5
BACE_17,14,13,1.5
BACE_17,14,15,1.5
BACE_17,15,14,1.5
BACE_17,15,16,1.5
BACE_17,16,15,1.5
BACE_17,16,17,1.5
BACE_17,17,16,1.5
BACE_17,17,18,1.5
BACE_17,18,17,1.5
BACE_17,17,19,1.0
BACE_17,19,17,1.0
BACE_17,15,20,1.0
BACE_17,20,15,1.0
BACE_17,20,21,2.0
BACE_17,21,20,2.0
BACE_17,20,22,1.0
BACE_17,22,20,1.0
BACE_17,22,23,1.0
BACE_17,23,22,1.0
BACE_17,23,24,1.0
BACE_17,24,23,1.0
BACE_17,24,25,1.0
BACE_17,25,24,1.0
BACE_17,22,26,1.0
BACE_17,26,22,1.0
BACE_17,26,27,1.0
BACE_17,27,26,1.0
BACE_17,27,28,1.0
BACE_17,28,27,1.0
BACE_17,9,29,1.0
BACE_17,29,9,1.0
BACE_17,29,30,1.0
BACE_17,30,29,1.0
BACE_17,29,31,1.0
BACE_17,31,29,1.0
BACE_17,31,32,1.0
BACE_17,32,31,1.0
BACE_17,32,33,1.0
BACE_17,33,32,1.0
BACE_17,33,34,1.0
BACE_17,34,33,1.0
BACE_17,34,35,1.0
BACE_17,35,34,1.0
BACE_17,35,36,1.0
BACE_17,36,35,1.0
BACE_17,36,37,1.0
BACE_17,37,36,1.0
BACE_17,37,38,1.5
BACE_17,38,37,1.5
BACE_17,38,39,1.5
BACE_17,39,38,1.5
BACE_17,39,40,1.5
BACE_17,40,39,1.5
BACE_17,40,41,1.5
BACE_17,41,40,1.5
BACE_17,41,42,1.5
BACE_17,42,41,1.5
BACE_17,34,43,1.0
BACE_17,43,34,1.0
BACE_17,7,1,1.5
BACE_17,1,7,1.5
BACE_17,18,13,1.5
BACE_17,13,18,1.5
BACE_17,43,31,1.0
BACE_17,31,43,1.0
BACE_17,42,37,1.5
BACE_17,37,42,1.5
BACE_265,0,1,1.5
BACE_265,1,0,1.5
BACE_265,1,2,1.5
BACE_265,2,1,1.5
BACE_265,2,3,1.5
BACE_265,3,2,1.5
BACE_265,3,4,1.5
BACE_265,4,3,1.5
BACE_265,4,5,1.5
BACE_265,5,4,1.5
BACE_265,5,6,1.5
BACE_265,6,5,1.5
BACE_265,4,7,1.0
BACE_265,7,4,1.0
BACE_265,7,8,1.5
BACE_265,8,7,1.5
BACE_265,8,9,1.5
BACE_265,9,8,1.5
BACE_265,9,10,1.5
BACE_265,10,9,1.5
BACE_265,10,11,1.5
BACE_265,11,10,1.5
BACE_265,11,12,1.5
BACE_265,12,11,1.5
BACE_265,12,13,1.0
BACE_265,13,12,1.0
BACE_265,13,14,3.0
BACE_265,14,13,3.0
BACE_265,14,15,1.0
BACE_265,15,14,1.0
BACE_265,15,16,1.0
BACE_265,16,15,1.0
BACE_265,15,17,1.0
BACE_265,17,15,1.0
BACE_265,15,18,1.0
BACE_265,18,15,1.0
BACE_265,2,19,1.5
BACE_265,19,2,1.5
BACE_265,19,20,1.5
BACE_265,20,19,1.5
BACE_265,20,21,1.5
BACE_265,21,20,1.5
BACE_265,21,22,1.0
BACE_265,22,21,1.0
BACE_265,21,0,1.5
BACE_265,0,21,1.5
BACE_265,6,1,1.5
BACE_265,1,6,1.5
BACE_265,12,7,1.5
BACE_265,7,12,1.5
BACE_841,0,1,1.0
BACE_841,1,0,1.0
BACE_841,0,2,1.0
BACE_841,2,0,1.0
BACE_841,2,3,1.5
BACE_841,3,2,1.5
BACE_841,3,4,1.5
BACE_841,4,3,1.5
BACE_841,4,5,1.5
BACE_841,5,4,1.5
BACE_841,5,6,1.5
BACE_841,6,5,1.5
BACE_841,6,7,1.5
BACE_841,7,6,1.5
BACE_841,7,8,1.0
BACE_841,8,7,1.0
BACE_841,8,9,1.0
BACE_841,9,8,1.0
BACE_841,9,10,1.0
BACE_841,10,9,1.0
BACE_841,10,11,1.0
BACE_841,11,10,1.0
BACE_841,11,12,1.0
BACE_841,12,11,1.0
BACE_841,5,13,1.0
BACE_841,13,5,1.0
BACE_841,13,14,1.0
BACE_841,14,13,1.0
BACE_841,14,15,2.0
BACE_841,15,14,2.0
BACE_841,15,16,1.0
BACE_841,16,15,1.0
BACE_841,15,17,1.0
BACE_841,17,15,1.0
BACE_841,17,18,1.0
BACE_841,18,17,1.0
BACE_841,17,19,1.0
BACE_841,19,17,1.0
BACE_841,19,20,2.0
BACE_841,20,19,2.0
BACE_841,13,21,1.0
BACE_841,21,13,1.0
BACE_841,21,22,1.5
BACE_841,22,21,1.5
BACE_841,22,23,1.5
BACE_841,23,22,1.5
BACE_841,23,24,1.5
BACE_841,24,23,1.5
BACE_841,24,25,1.5
BACE_841,25,24,1.5
BACE_841,25,26,1.5
BACE_841,26,25,1.5
BACE_841,23,27,1.0
BACE_841,27,23,1.0
BACE_841,27,28,1.5
BACE_841,28,27,1.5
BACE_841,28,29,1.5
BACE_841,29,28,1.5
BACE_841,29,30,1.5
BACE_841,30,29,1.5
BACE_841,30,31,1.5
BACE_841,31,30,1.5
